sample_id,mev_sat
4123,0.0
4124,2024890.6624869888
4125,0.0
4126,0.0
4127,9444270.403613199
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,597027.8714116432
4133,3904024.5640167883
4134,0.0
4135,0.0
4136,0.0
4137,0.0
4138,14680335.863234134
4139,0.0
4140,0.0
4141,5397309.551583191
4142,0.0
4143,16476996.213582072
4144,0.0
4145,0.0
4146,0.0
4147,3489821.5020013633
4148,0.0
4149,0.0
4150,0.0
4151,31250000.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,0.0
4159,0.0
4160,0.0
4161,0.0
4162,0.0
4163,0.0
4164,0.0
4165,0.0
4166,0.0
4167,0.0
4168,0.0
4169,216296.8579306884
4170,0.0
4171,0.0
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,17155997.971349765
4177,0.0
4178,0.0
4179,1226267.91373788
4180,0.0
4181,0.0
4182,0.0
4183,0.0
4184,0.0
4185,0.0
4186,0.0
4187,0.0
4188,0.0
4189,0.0
4190,3399652.603147904
4191,0.0
4192,0.0
4193,0.0
4194,0.0
4195,0.0
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,31250000.0
4206,3673874.542050966
4207,0.0
4208,19851475.733622767
4209,0.0
4210,0.0
4211,22364950.646909706
4212,0.0
4213,0.0
4214,0.0
4215,3130228.7199822334
4216,0.0
4217,0.0
4218,0.0
4219,0.0
4220,0.0
4221,31250000.0
4222,0.0
4223,7344042.828171534
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,17503677.083669476
4231,0.0
4232,0.0
4233,0.0
4234,0.0
4235,0.0
4236,72211.2167851577
4237,0.0
4238,0.0
4239,6195274.257926746
4240,13545994.001749549
4241,0.0
4242,0.0
4243,0.0
4244,951987.5227147485
4245,0.0
4246,2307701.49729435
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,230185.45889049483
4255,0.0
4256,5198991.209059537
4257,0.0
4258,0.0
4259,9165911.87586897
4260,0.0
4261,0.0
4262,0.0
4263,15600962.818031253
4264,7684610.133045505
4265,1635177.2554789074
4266,0.0
4267,2578462.0745885996
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,356801.089687864
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,0.0
4281,0.0
4282,0.0
4283,0.0
4284,0.0
4285,0.0
4286,0.0
4287,0.0
4288,5218447.030208451
4289,0.0
4290,0.0
4291,0.0
4292,15260772.923845565
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,6333580.2229256015
4299,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,2097608.8562182
4305,0.0
4306,0.0
4307,0.0
4308,0.0
4309,0.0
4310,0.0
4311,512038.9918355686
4312,0.0
4313,3871641.3314408404
4314,226704.5953370976
4315,0.0
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,1687082.2862224793
4327,0.0
4328,384853.52659162594
4329,0.0
4330,0.0
4331,0.0
4332,0.0
4333,0.0
4334,0.0
4335,0.0
4336,0.0
4337,478750.62568643905
4338,0.0
4339,0.0
4340,0.0
4341,31250000.0
4342,0.0
4343,442018.54706237244
4344,0.0
4345,0.0
4346,31250000.0
4347,0.0
4348,0.0
4349,0.0
4350,0.0
4351,0.0
4352,0.0
4353,3785757.899055103
4354,0.0
4355,0.0
4356,0.0
4357,1015675.0229208814
4358,0.0
4359,0.0
4360,0.0
4361,0.0
4362,0.0
4363,0.0
4364,0.0
4365,2568300.6809762646
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,0.0
4375,0.0
4376,0.0
4377,0.0
4378,726716.7550103226
4379,2377692.360570334
4380,0.0
4381,0.0
4382,0.0
4383,0.0
4384,0.0
4385,0.0
4386,0.0
4387,0.0
4388,0.0
4389,0.0
4390,5499936.444177643
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,0.0
4400,0.0
4401,0.0
4402,0.0
4403,1665356.394359131
4404,0.0
4405,0.0
4406,0.0
4407,0.0
4408,0.0
4409,0.0
4410,868110.7005702856
4411,0.0
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.0
4424,0.0
4425,0.0
4426,0.0
4427,0.0
4428,0.0
4429,1386225.2921500178
4430,0.0
4431,3560912.1224809876
4432,0.0
4433,179588.6451578295
4434,0.0
4435,0.0
4436,0.0
4437,0.0
4438,0.0
4439,2951556.866385743
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,4012686.7352431356
4445,0.0
4446,0.0
4447,31250000.0
4448,497920.42473472405
4449,0.0
4450,5974452.4079417
4451,0.0
4452,0.0
4453,0.0
4454,0.0
4455,11098850.421407653
4456,0.0
4457,0.0
4458,0.0
4459,0.0
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,793188.2425519174
4467,0.0
4468,0.0
4469,0.0
4470,0.0
4471,0.0
4472,0.0
4473,0.0
4474,0.0
4475,11513175.91125469
4476,0.0
4477,0.0
4478,26885474.68286371
4479,0.0
4480,2095244.3625332597
4481,0.0
4482,0.0
4483,0.0
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,2565858.1260681623
4492,0.0
4493,0.0
4494,4760312.291000039
4495,0.0
4496,0.0
4497,0.0
4498,0.0
4499,0.0
4500,0.0
4501,0.0
4502,0.0
4503,0.0
4504,0.0
4505,0.0
4506,0.0
4507,0.0
4508,0.0
4509,0.0
4510,1412162.4166687885
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,230756.10467070685
4518,0.0
4519,0.0
4520,0.0
4521,31250000.0
4522,0.0
4523,0.0
4524,0.0
4525,0.0
4526,0.0
4527,0.0
4528,0.0
4529,0.0
4530,0.0
4531,0.0
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,1057949.1893745298
4540,0.0
4541,0.0
4542,2598868.8774322374
4543,0.0
4544,502868.63608662796
4545,0.0
4546,0.0
4547,0.0
4548,2170849.8995022415
4549,0.0
4550,0.0
4551,0.0
4552,0.0
4553,0.0
4554,0.0
4555,0.0
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,696571.6863688851
4565,0.0
4566,2333582.2964103115
4567,0.0
4568,0.0
4569,150695.96761719458
4570,0.0
4571,0.0
4572,0.0
4573,0.0
4574,0.0
4575,0.0
4576,0.0
4577,0.0
4578,367206.9561536756
4579,0.0
4580,1398109.8666763136
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,31250000.0
4589,0.0
4590,0.0
4591,0.0
4592,843926.5422169125
4593,0.0
4594,0.0
4595,173431.78838913882
4596,0.0
4597,0.0
4598,15662851.126849445
4599,0.0
4600,0.0
4601,0.0
4602,0.0
4603,0.0
4604,0.0
4605,0.0
4606,599494.3659390991
4607,393349.136641878
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.0
4616,0.0
4617,0.0
4618,387878.41236696095
4619,3204914.3658292573
4620,877739.2610449695
4621,0.0
4622,0.0
4623,0.0
4624,26291724.124295764
4625,0.0
4626,591667.4649225539
4627,0.0
4628,0.0
4629,0.0
4630,11293016.250007497
4631,1639292.8577886098
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,6268786.897919636
4638,0.0
4639,0.0
4640,0.0
4641,2643012.652654031
4642,0.0
4643,0.0
4644,0.0
4645,0.0
4646,0.0
4647,0.0
4648,954923.116124034
4649,1473422.6391723887
4650,0.0
4651,0.0
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,698692.8556993885
4663,0.0
4664,15022442.042373799
4665,0.0
4666,0.0
4667,0.0
4668,0.0
4669,0.0
4670,0.0
4671,0.0
4672,0.0
4673,3647730.072461286
4674,0.0
4675,0.0
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,5007662.126356908
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,0.0
4688,0.0
4689,0.0
4690,0.0
4691,0.0
4692,0.0
4693,0.0
4694,0.0
4695,0.0
4696,0.0
4697,361907.59857806977
4698,0.0
4699,0.0
4700,0.0
4701,0.0
4702,191167.53726457903
4703,0.0
4704,0.0
4705,0.0
4706,10701007.690307172
4707,0.0
4708,0.0
4709,0.0
4710,0.0
4711,0.0
4712,0.0
4713,0.0
4714,0.0
4715,13302240.683291012
4716,0.0
4717,0.0
4718,0.0
4719,0.0
4720,15304.66847410855
4721,0.0
4722,31250000.0
4723,0.0
4724,0.0
4725,0.0
4726,0.0
4727,0.0
4728,0.0
4729,0.0
4730,0.0
4731,0.0
4732,0.0
4733,0.0
4734,1449273.2483811784
4735,0.0
4736,0.0
4737,31250000.0
4738,31250000.0
4739,0.0
4740,0.0
4741,0.0
4742,0.0
4743,0.0
4744,0.0
4745,0.0
4746,0.0
4747,0.0
4748,0.0
4749,0.0
4750,0.0
4751,0.0
4752,23402968.885770112
4753,0.0
4754,0.0
4755,0.0
4756,0.0
4757,0.0
4758,0.0
4759,20640216.75569405
4760,0.0
4761,0.0
4762,0.0
4763,0.0
4764,0.0
4765,0.0
4766,1886830.9595714314
4767,0.0
4768,0.0
4769,0.0
4770,0.0
4771,0.0
4772,31250000.0
4773,0.0
4774,0.0
4775,0.0
4776,0.0
4777,0.0
4778,0.0
4779,0.0
4780,0.0
4781,0.0
4782,0.0
4783,0.0
4784,0.0
4785,0.0
4786,0.0
4787,3146820.461725701
4788,0.0
4789,25873668.362935327
4790,0.0
4791,0.0
4792,0.0
4793,0.0
4794,0.0
4795,0.0
4796,0.0
4797,0.0
4798,0.0
4799,0.0
4800,0.0
4801,25046901.595531624
4802,0.0
4803,0.0
4804,7196862.808255839
4805,0.0
4806,0.0
4807,0.0
4808,8504770.426331723
4809,0.0
4810,0.0
4811,57864.341908046226
4812,0.0
4813,0.0
4814,0.0
4815,0.0
4816,0.0
4817,0.0
4818,0.0
4819,0.0
4820,0.0
4821,0.0
4822,0.0
4823,1320425.163946101
4824,0.0
4825,0.0
4826,0.0
4827,31250000.0
4828,0.0
4829,0.0
4830,0.0
4831,0.0
4832,0.0
4833,0.0
4834,2336503.7162111024
4835,0.0
4836,0.0
4837,0.0
4838,0.0
4839,0.0
4840,0.0
4841,956543.3513960843
4842,0.0
4843,0.0
4844,0.0
4845,0.0
4846,0.0
4847,0.0
4848,0.0
4849,12061759.491113901
4850,0.0
4851,0.0
4852,0.0
4853,0.0
4854,7964595.478031607
4855,0.0
4856,7885348.67784692
4857,0.0
4858,0.0
4859,0.0
4860,0.0
4861,0.0
4862,0.0
4863,0.0
4864,0.0
4865,0.0
4866,0.0
4867,0.0
4868,0.0
4869,0.0
4870,0.0
4871,0.0
4872,0.0
4873,0.0
4874,0.0
4875,0.0
4876,628859.1329913577
4877,707545.0812376782
4878,17382774.949073777
4879,3409821.7003254634
4880,0.0
4881,3222560.4056403
4882,0.0
4883,0.0
4884,10676134.654856032
4885,0.0
4886,14132938.706494724
4887,0.0
4888,0.0
4889,0.0
4890,0.0
4891,0.0
4892,15622601.889541483
4893,0.0
4894,0.0
4895,0.0
4896,0.0
4897,0.0
4898,7102804.472369817
4899,0.0
4900,0.0
4901,18855422.254464295
4902,0.0
4903,0.0
4904,0.0
4905,0.0
4906,0.0
4907,0.0
4908,0.0
4909,837951.7334902983
4910,31250000.0
4911,0.0
4912,0.0
4913,23516.39331354815
4914,0.0
4915,0.0
4916,0.0
4917,8707919.229241913
4918,0.0
4919,0.0
4920,0.0
4921,346735.0642817154
4922,0.0
4923,0.0
4924,0.0
4925,1233424.6804952857
4926,0.0
4927,0.0
4928,1684275.0791064927
4929,0.0
4930,0.0
4931,0.0
4932,0.0
4933,0.0
4934,0.0
4935,0.0
4936,0.0
4937,0.0
4938,0.0
4939,0.0
4940,0.0
4941,0.0
4942,2185207.6415333883
4943,0.0
4944,0.0
4945,0.0
4946,0.0
4947,0.0
4948,569860.9148072436
4949,0.0
4950,0.0
4951,0.0
4952,0.0
4953,0.0
4954,0.0
4955,0.0
4956,0.0
4957,0.0
4958,0.0
4959,0.0
4960,0.0
4961,0.0
4962,0.0
4963,939055.1006947113
4964,0.0
4965,0.0
4966,0.0
4967,0.0
4968,0.0
4969,0.0
4970,0.0
4971,0.0
4972,197852.16528177852
4973,1247568.6110146705
4974,0.0
4975,0.0
4976,11542913.112800445
4977,0.0
4978,0.0
4979,30001404.430781692
4980,12369617.226867454
4981,0.0
4982,0.0
4983,117771.87706553907
4984,0.0
4985,0.0
4986,0.0
4987,26814888.652465712
4988,0.0
4989,0.0
4990,0.0
4991,0.0
4992,0.0
4993,0.0
4994,0.0
4995,0.0
4996,0.0
4997,0.0
4998,0.0
4999,16548331.869269297
5000,0.0
5001,0.0
5002,0.0
5003,0.0
5004,0.0
5005,0.0
5006,0.0
5007,0.0
5008,0.0
5009,0.0
5010,241760.13650099267
5011,0.0
5012,0.0
5013,0.0
5014,0.0
5015,0.0
5016,0.0
5017,0.0
5018,0.0
5019,2175495.9619350405
5020,0.0
5021,0.0
5022,0.0
5023,0.0
5024,0.0
5025,0.0
5026,0.0
5027,0.0
5028,0.0
5029,0.0
5030,0.0
5031,0.0
5032,0.0
5033,0.0
5034,0.0
5035,0.0
5036,0.0
5037,0.0
5038,0.0
5039,0.0
5040,0.0
5041,0.0
5042,0.0
5043,0.0
5044,0.0
5045,1072711.8672650442
5046,0.0
5047,0.0
5048,0.0
5049,0.0
5050,0.0
5051,0.0
5052,0.0
5053,0.0
5054,0.0
5055,0.0
5056,0.0
5057,0.0
5058,31250000.0
5059,0.0
5060,0.0
5061,0.0
5062,641806.6983367826
5063,0.0
5064,0.0
5065,0.0
5066,0.0
5067,0.0
5068,0.0
5069,0.0
5070,0.0
5071,0.0
5072,0.0
5073,0.0
5074,6669109.409652063
5075,0.0
5076,0.0
5077,0.0
5078,3889060.944921485
5079,0.0
5080,0.0
5081,11705583.225164276
5082,0.0
5083,0.0
5084,0.0
5085,3940418.0994231584
5086,0.0
5087,0.0
5088,0.0
5089,0.0
5090,0.0
5091,19034356.776564617
5092,0.0
5093,0.0
5094,0.0
5095,0.0
5096,0.0
5097,0.0
5098,0.0
5099,0.0
5100,0.0
5101,0.0
5102,0.0
5103,14857523.372804405
5104,0.0
5105,0.0
5106,0.0
5107,0.0
5108,0.0
5109,10162346.91180915
5110,0.0
5111,0.0
5112,0.0
5113,0.0
5114,2717378.812584746
5115,0.0
5116,0.0
5117,0.0
5118,0.0
5119,0.0
5120,0.0
5121,0.0
5122,0.0
5123,0.0
5124,0.0
5125,0.0
5126,2502846.9525356246
5127,0.0
5128,0.0
5129,135601.87857002378
5130,0.0
5131,0.0
5132,0.0
5133,0.0
5134,0.0
5135,0.0
5136,0.0
5137,0.0
5138,31250000.0
5139,6468198.051076776
5140,0.0
5141,14491469.412088918
5142,0.0
5143,0.0
5144,287492.98053811985
5145,0.0
5146,0.0
5147,0.0
5148,0.0
5149,0.0
5150,0.0
5151,0.0
5152,0.0
5153,0.0
5154,0.0
5155,3505770.35822808
5156,0.0
5157,0.0
5158,0.0
5159,0.0
5160,0.0
5161,0.0
5162,2822052.801200456
5163,0.0
5164,0.0
5165,0.0
5166,908022.6203356903
5167,0.0
5168,0.0
5169,0.0
5170,0.0
5171,0.0
5172,0.0
5173,0.0
5174,1061199.6081318911
5175,0.0
5176,0.0
5177,0.0
5178,0.0
5179,0.0
5180,0.0
5181,0.0
5182,0.0
5183,289488.64041974477
5184,0.0
5185,0.0
5186,0.0
5187,0.0
5188,17965887.002785314
5189,0.0
5190,0.0
5191,0.0
5192,0.0
5193,0.0
5194,0.0
5195,0.0
5196,6614212.834986029
5197,1437369.2732153058
5198,0.0
5199,0.0
5200,0.0
5201,0.0
5202,0.0
5203,0.0
5204,0.0
5205,0.0
5206,0.0
5207,458595.0899962679
5208,0.0
5209,0.0
5210,0.0
5211,0.0
5212,229398.53551307676
5213,0.0
5214,0.0
5215,0.0
5216,0.0
5217,0.0
5218,0.0
5219,8768973.337235345
5220,0.0
5221,0.0
5222,0.0
5223,0.0
5224,0.0
5225,8835876.567325598
5226,0.0
5227,0.0
5228,0.0
5229,994416.4093217808
5230,0.0
5231,0.0
5232,0.0
5233,0.0
5234,4746804.366237366
5235,0.0
5236,0.0
5237,0.0
5238,14224114.25630193
5239,0.0
5240,107088.32166285669
5241,0.0
5242,0.0
5243,2322352.0196124106
5244,0.0
5245,0.0
5246,0.0
5247,0.0
5248,0.0
5249,31250000.0
5250,0.0
5251,0.0
5252,0.0
5253,0.0
5254,0.0
5255,1159549.3074042432
5256,0.0
5257,0.0
5258,0.0
5259,0.0
5260,155653.79579589335
5261,7129897.2649557255
5262,0.0
5263,0.0
5264,0.0
5265,0.0
5266,7293534.384100862
5267,0.0
5268,0.0
5269,0.0
5270,31250000.0
5271,0.0
5272,31250000.0
5273,0.0
5274,0.0
5275,0.0
5276,0.0
5277,531048.4855765572
5278,13876744.130706774
5279,2514483.7729228744
5280,2570581.190993355
5281,0.0
5282,12749.981615529152
5283,2618413.6752718724
5284,0.0
5285,0.0
5286,0.0
5287,0.0
5288,0.0
5289,0.0
5290,0.0
5291,0.0
5292,0.0
5293,0.0
5294,0.0
5295,0.0
5296,0.0
5297,10707262.031164886
5298,0.0
5299,0.0
5300,0.0
5301,0.0
5302,0.0
5303,0.0
5304,0.0
5305,289281.9710918944
5306,0.0
5307,0.0
5308,0.0
5309,0.0
5310,0.0
5311,0.0
5312,31250000.0
5313,0.0
5314,0.0
5315,0.0
5316,0.0
5317,0.0
5318,0.0
5319,1134324.936283838
5320,0.0
5321,0.0
5322,3067839.6637568856
5323,0.0
5324,0.0
5325,0.0
5326,0.0
5327,31250000.0
5328,154127.57230737183
5329,0.0
5330,104829.85168652132
5331,0.0
5332,0.0
5333,0.0
5334,0.0
5335,5320055.482973488
5336,0.0
5337,0.0
5338,12983161.598073468
5339,0.0
5340,0.0
5341,0.0
5342,0.0
5343,0.0
5344,0.0
5345,0.0
5346,0.0
5347,9700085.11943856
5348,0.0
5349,0.0
5350,576338.2662489335
5351,0.0
5352,0.0
5353,0.0
5354,0.0
5355,0.0
5356,0.0
5357,0.0
5358,0.0
5359,863429.9158309472
5360,0.0
5361,0.0
5362,0.0
5363,0.0
5364,0.0
5365,11171256.483115807
5366,0.0
5367,0.0
5368,0.0
5369,0.0
5370,0.0
5371,0.0
5372,518795.4730506074
5373,220586.28064305647
5374,0.0
5375,0.0
5376,0.0
5377,0.0
5378,0.0
5379,0.0
5380,0.0
5381,0.0
5382,0.0
5383,0.0
5384,0.0
5385,0.0
5386,0.0
5387,0.0
5388,0.0
5389,0.0
5390,3657409.2296647495
5391,0.0
5392,4368507.151411292
5393,0.0
5394,0.0
5395,0.0
5396,0.0
5397,0.0
5398,0.0
5399,0.0
5400,0.0
5401,764786.5742880225
5402,0.0
5403,0.0
5404,0.0
5405,0.0
5406,0.0
5407,0.0
5408,0.0
5409,0.0
5410,0.0
5411,0.0
5412,0.0
5413,3370847.5139033264
5414,0.0
5415,10784386.941854421
5416,0.0
5417,0.0
5418,0.0
5419,31250000.0
5420,0.0
5421,0.0
5422,0.0
5423,0.0
5424,0.0
5425,5960223.881851824
5426,0.0
5427,0.0
5428,0.0
5429,0.0
5430,0.0
5431,0.0
5432,0.0
5433,0.0
5434,0.0
5435,0.0
5436,1853595.5020894578
5437,0.0
5438,0.0
5439,0.0
5440,0.0
5441,0.0
5442,0.0
5443,31250000.0
5444,0.0
5445,0.0
5446,1351171.229374901
5447,0.0
5448,0.0
5449,0.0
5450,4782787.45696506
5451,31250000.0
5452,0.0
5453,3849349.642592496
5454,0.0
5455,0.0
5456,18135858.346441396
5457,0.0
5458,0.0
5459,31250000.0
5460,0.0
5461,0.0
5462,0.0
5463,0.0
5464,0.0
5465,1473349.1276982985
5466,31250000.0
5467,0.0
5468,0.0
5469,0.0
5470,0.0
5471,0.0
5472,0.0
5473,1982334.807329578
5474,0.0
5475,0.0
5476,0.0
5477,0.0
5478,0.0
5479,0.0
5480,0.0
5481,25467723.186769567
5482,0.0
5483,0.0
5484,0.0
5485,1910222.7704320748
5486,11171021.850069499
5487,0.0
5488,0.0
5489,0.0
5490,0.0
5491,0.0
5492,0.0
5493,0.0
5494,1115612.1390326745
5495,10781368.258735469
5496,0.0
5497,884389.3249837907
5498,0.0
5499,0.0
5500,0.0
5501,0.0
5502,4050689.705805103
5503,0.0
5504,0.0
5505,0.0
5506,0.0
5507,0.0
5508,0.0
5509,0.0
5510,0.0
5511,0.0
5512,0.0
5513,0.0
5514,1833969.2983131837
5515,0.0
5516,0.0
5517,0.0
5518,0.0
5519,0.0
5520,0.0
5521,0.0
5522,0.0
5523,7448071.529175663
5524,336333.7137514863
5525,4130746.2635584422
5526,0.0
5527,0.0
5528,0.0
5529,0.0
5530,0.0
5531,0.0
5532,0.0
5533,0.0
5534,0.0
5535,0.0
5536,5549437.468405824
5537,0.0
5538,682372.9682655506
5539,0.0
5540,0.0
5541,8284918.302300731
5542,0.0
5543,0.0
5544,0.0
5545,0.0
5546,0.0
5547,119802.36849142604
5548,0.0
5549,602865.3215881458
5550,0.0
5551,0.0
5552,287258.88863577344
5553,712820.4313342728
5554,0.0
5555,0.0
5556,246048.8733195717
5557,2501172.7279459545
5558,0.0
5559,0.0
5560,0.0
5561,0.0
5562,0.0
5563,0.0
5564,0.0
5565,0.0
5566,0.0
5567,31250000.0
5568,0.0
5569,0.0
5570,0.0
5571,0.0
5572,653836.2649291476
5573,0.0
5574,0.0
5575,0.0
5576,0.0
5577,359742.5629842272
5578,0.0
5579,0.0
5580,0.0
5581,97055.67293859679
5582,0.0
5583,0.0
5584,5579565.68022145
5585,0.0
5586,0.0
5587,1025423.7329663595
5588,0.0
5589,0.0
5590,0.0
5591,0.0
5592,0.0
5593,0.0
5594,0.0
5595,0.0
5596,0.0
5597,7667266.646451659
5598,0.0
5599,0.0
5600,0.0
5601,0.0
5602,0.0
5603,3957509.0522374897
5604,5160007.651008308
5605,0.0
5606,0.0
5607,0.0
5608,0.0
5609,0.0
5610,7720843.568555497
5611,0.0
5612,0.0
5613,31250000.0
5614,14777607.005001001
5615,0.0
5616,0.0
5617,31250000.0
5618,576521.210044472
5619,0.0
5620,0.0
5621,0.0
5622,0.0
5623,0.0
5624,3187999.759154934
5625,0.0
5626,0.0
5627,0.0
5628,1294892.9857482375
5629,0.0
5630,0.0
5631,0.0
5632,0.0
5633,0.0
5634,0.0
5635,0.0
5636,0.0
5637,0.0
5638,0.0
5639,0.0
5640,0.0
5641,0.0
5642,1124266.5413869135
5643,2576599.837059882
5644,0.0
5645,0.0
5646,0.0
5647,147587.94573591003
5648,2914256.4762539994
5649,0.0
5650,0.0
5651,0.0
5652,0.0
5653,0.0
5654,0.0
5655,31250000.0
5656,6108964.133279098
5657,0.0
5658,0.0
5659,22021994.68394753
5660,693799.0346264462
5661,6587482.781965555
5662,0.0
5663,31250000.0
5664,0.0
5665,0.0
5666,0.0
5667,3823123.771155467
5668,4211413.63004463
5669,0.0
5670,0.0
5671,0.0
5672,0.0
5673,0.0
5674,0.0
5675,0.0
5676,0.0
5677,8947390.462819543
5678,0.0
5679,0.0
5680,0.0
5681,0.0
5682,0.0
5683,0.0
5684,0.0
5685,0.0
5686,0.0
5687,0.0
5688,6187951.875042477
5689,0.0
5690,2317926.012789292
5691,0.0
5692,0.0
5693,0.0
5694,0.0
5695,442204.30521186
5696,0.0
5697,0.0
5698,0.0
5699,0.0
5700,0.0
5701,0.0
5702,0.0
5703,0.0
5704,0.0
5705,0.0
5706,0.0
5707,0.0
5708,3442455.1383312447
5709,0.0
5710,0.0
5711,0.0
5712,0.0
5713,0.0
5714,0.0
5715,0.0
5716,0.0
5717,0.0
5718,0.0
5719,20678068.649319597
5720,0.0
5721,1503770.866888943
5722,0.0
5723,1830582.798361228
5724,0.0
5725,0.0
5726,0.0
5727,0.0
5728,0.0
5729,0.0
5730,0.0
5731,0.0
5732,0.0
5733,0.0
5734,136992.83377474034
5735,0.0
5736,0.0
5737,0.0
5738,12425734.58061835
5739,0.0
5740,7462840.360302024
5741,0.0
5742,4193879.355395075
5743,0.0
5744,0.0
5745,32880.5603981662
5746,0.0
5747,0.0
5748,0.0
5749,0.0
5750,337093.14353199204
5751,0.0
5752,3227340.0392738082
5753,181870.62814709183
5754,0.0
5755,0.0
5756,2497215.165202802
5757,0.0
5758,0.0
5759,0.0
5760,2859471.4426971492
5761,0.0
5762,0.0
5763,0.0
5764,0.0
5765,27521040.87208729
5766,0.0
5767,0.0
5768,0.0
5769,2882897.600215031
5770,4439843.622314735
5771,0.0
5772,0.0
5773,0.0
5774,0.0
5775,0.0
5776,0.0
5777,0.0
5778,31250000.0
5779,0.0
5780,0.0
5781,3106352.917590033
5782,0.0
5783,3397318.9723269427
5784,0.0
5785,0.0
5786,212917.7222329002
5787,0.0
5788,372344.7767164592
5789,0.0
5790,0.0
5791,0.0
5792,0.0
5793,682994.9870823161
5794,8184013.063480207
5795,0.0
5796,0.0
5797,0.0
5798,0.0
5799,0.0
5800,325376.30859553453
5801,31250000.0
5802,3471005.1106603104
5803,0.0
5804,0.0
5805,0.0
5806,2996495.6973031745
5807,5139197.427105496
5808,0.0
5809,0.0
5810,0.0
5811,0.0
5812,0.0
5813,0.0
5814,0.0
5815,0.0
5816,581386.4732233182
5817,0.0
5818,0.0
5819,0.0
5820,0.0
5821,0.0
5822,0.0
5823,31250000.0
5824,0.0
5825,0.0
5826,0.0
5827,176668.88290984798
5828,0.0
5829,0.0
5830,0.0
5831,0.0
5832,0.0
5833,0.0
5834,0.0
5835,0.0
5836,0.0
5837,0.0
5838,0.0
5839,0.0
5840,0.0
5841,0.0
5842,0.0
5843,0.0
5844,0.0
5845,0.0
5846,0.0
5847,0.0
5848,0.0
5849,0.0
5850,0.0
5851,0.0
5852,1674979.8845634563
5853,0.0
5854,0.0
5855,0.0
5856,0.0
5857,0.0
5858,909506.9276780053
5859,0.0
5860,0.0
5861,0.0
5862,0.0
5863,3745418.824880528
5864,0.0
5865,0.0
5866,0.0
5867,0.0
5868,0.0
5869,422018.78354787146
5870,0.0
5871,0.0
5872,0.0
5873,0.0
5874,0.0
5875,0.0
5876,0.0
5877,3852237.6068791454
5878,103337.04059572463
5879,107020.90569548593
5880,0.0
5881,0.0
5882,0.0
5883,0.0
5884,0.0
5885,0.0
5886,0.0
5887,0.0
5888,0.0
5889,0.0
5890,0.0
5891,0.0
5892,0.0
5893,0.0
5894,0.0
5895,0.0
5896,0.0
5897,0.0
5898,0.0
5899,0.0
5900,0.0
5901,0.0
5902,6882639.433636815
5903,0.0
5904,0.0
5905,0.0
5906,0.0
5907,363279.0456573566
5908,0.0
5909,31250000.0
5910,0.0
5911,1178393.803319875
5912,0.0
5913,0.0
5914,0.0
5915,0.0
5916,0.0
5917,0.0
5918,0.0
5919,0.0
5920,6534779.077426729
5921,0.0
5922,0.0
5923,1769343.2809131022
5924,0.0
5925,0.0
5926,0.0
5927,0.0
5928,0.0
